terrible 	 hotel overprice lack amenity find simple motel area . glass bathroom , bed small two people could ever sleep comfortably , coffee pot , incompetent clerk check - in follow long wait line , outrageous parking fee , wall thin every outside noise hear . one place nearby breakfast pricey buffet hotel . 
 excellent location standard room 	 historic Palmer House Hilton locate within loop , block away Millennium Park walk minute Magnificent Mile . numerous shop cafe locate nearby , offer many choice breakfast dinner . elevated loop metro track station & quot ; Adams / Wabash & quot ; next hotel . unfortunately location advantage may offset noise vibration track . room another suboptimal location window face indoor pool . consequently street level noise real problem noise swimming guest bother slightly . however get cell phone signal impossible room . contrast review , room small could compare one double bed / standard room 4 star hotel . however bath definitely small side . for , furnish impractical . ( office / desk ) chair look nice not real armrest . additionally desk small laptop , telephone document . work bed arm chair also impossible , hotel WiFi room cable base internet access . like bath , tv small too . my request later check time ( standard : 11:00 ) fulfil without usual additionally cost . especially surprising , hotel charge every service . mention cable internet example cost 17 Dollar per 24 hour period . parking garage locate opposite side street . all , Palmer House beautiful historic hotel great location . room clean beautifully decorate slightly impractical somehow inconvenient . however , give great deal get priceline , stay enjoyable . 
 never 	 hotel beautiful lobby . large . think ceiling lobby least 3 story tall . wonderful architecture . classy . room . king room book Priceline . not get select type room priceline like expedia , orbiz , travel site , call make sure King room . also tell friend ask renevate room , able get , ( guess ) . room small . bed 6 7 foot door . room desk chair , extra comfy chair . dresser store clothing . ice bucket two glass store closet room put . flat screen tv mount wall whole wall cable come right middle wall ( tacky ) include wire tv halfway hang tv . ( tacky ) . bathroom ok , small ok . order room service , $ 12 cheeseburger soda turn $ 32 state tax , city tax , room service fee , 18 % gratuity room service order . guy act like want tip bring tray . seriously ? ? soda vend machine $ 2.50 bottled water . luckily 7 - elevan street late night craving . put disturb sign door want sleep late next saturday morning . 8 am waken vacuuming door . mind bed close door . feel like punke . guess disturb keep maid knock door . do not finish vacuum long azz hallway til hour half later . view window , back fire escape building next . would never stay hotel suggest anyone stay . 
 not stay ! 	 literally travel world far small room ever stay . claim 4 star laughable . bathroom joke . small one even turn around . mini bar , coffee maker , place whatsoever anything lie bed . tv close end bed sit bed squeeze ! pool close 9 pm , gym cost supplement , ethernet cable cost $ 15 basic reception , line hotel 's reception desk enough turn away . want stay small expensive 2 star hotel downtown Chicago , place . desire nice accommodation , mean , keep search ! ! 
 good hotel great location . 	 stay Palmer House 3 days/2 night November . travel 4 - year old see Thanksgiving Day Parade visit Aquarium Field Museum . we choose hotel base 's location ( right State street , close Field Museum / Art Institute / Aquarium Planetarium ) base fact indoor swimming pool . overall hotel nice , consider age / the way build , seem somewhat date definitely lack spectacular city / lake view . our room really weird smell , ask move . next room seem much clean plus much big , even though room room 2 queen bed & amp ; 2 bathroom . we access executive floor -- complimentary breakfast / snack drink daily . breakfast nothing spectacular -- pastry , cereal , fruit beverage -- quiet adequate . order room service 1st night hotel , good -- cold food , poor taste . eat hotel -- Corner Bakery adjacent hotel -- great soup bread ! go Little Italy area dinner -- Leona 's Taylor st . great ! hotel parking outrageous -- think $ 50 / night . 2 block hotel self - parking park $ 25 / night . cab ride Aquarium / Planetarium / Field Museum $ 7.swimme pool hotel small -- fine first day guest . last day 4 5 family pool -- way overcrowded ! overall great stay , major problem service feel hotel suit need well . next time probably try new hotel well view / amenity . 
 beautiful lobby / hotel ; poor service 	 hotel grand , lobby beautiful high ceiling fill painting reminiscent renaissance period . great location watch parade central . however , wife & amp ; pleasant stay . service poor . realise error package selection ( romantic package vs. breakfast package , price , room type ) . told & quot ; computer would let swap , sorry & quot ; ( one hour make selection ) . eventually force get manager , point resolve ( without touch computer - swap voucher ) . wall paper thin- hear beep safe next room , door close , content conversation etc . re cost : free breakfast voucher cover first $ 22 accord one staff member ( next , & quot ; could whatever like breakfast menu & quot ; ) . internet $ 15 per day throttle - speed , $ 20 per day full - speed . check email business centre $ 7.95 15 - minute use ( i.e . free email checking ) . Fitness centre extra $ 10 per day ... . dinner $ 70pp average buffet close finish . early check - out ( 11 am ) . generally - feel like stay large corporation host - service impersonal combative - 's Hilton headquarters give discretion help guest . recommend . 
 Service Poor 	 Beautiful Hotel - Poor ServiceYesterday , arrive 11 am ( early ) - front desk upsold we suite - beautiful suite . tell we would ready hour ... would put rush . ready 3 pm . ask take long ' rush ' , tell guarantee room 3 pm . spirit huh ? offer Thanksgiving Dinner today , reservation . advertising ... , ask front desk could get reservation . sorry , sell . imagine , make dinner available customer Thanksgiving ? turn hotel . Mgt reach 16 - 250 wish ... thru tomorrow ( 11/27 ) Regards , Ray 
 Jul 20 2009 	 Awesome Chicago Stay 	 stay Palmer House get unbelievably low rate Priceline . apprehensive negative review . apparently , reviewer give consideration historic nature hotel . yes , pipe make little noise , room small , view great . however , loose wallpaper , room extremely clean , carpeting nice , bed comforable lobby beautiful . great asset hotel 's proximity Grant / Millenium Park many tourist attraction one side , State Street shop public transit side . additionally , restaurant convenience store every corner . would highly recommend hotel couple look spending lot time walk around city . side , want contemporary , generic hotel , would well serve elsewhere . will pay extra exercise facility pool ( use ) , internet ( use ) , amenity . room small two people . lucky enough quite neighbor , could hear lot noise walk hallway . Ignore fault enjoy stay . by way , hotel be in / out parking valet $ 50 per day . leave car Millenium Park Garage $ 40 3 day . also , Gray Line Chicago Trolley stop outside . use Chicago Trolley love guide . 
 Jul 20 2009 	 great lobby small room 	 travel 10mo old daughter Chicago stay Palmer House . lobby amazing check - in quick pleasant . room , hand , extremely small , allow barely enough room daughter 's pack - n - play . book room Priceline , get good rate , save grace . would stay - think could pay little stay true 4 star hotel . 
 Jul 20 2009 	 great location pay . 	 husband spend 3 day weekend , 2 night Palmer House . use Priceline cost 80.00 night , coudl not find anything close hotel price . hotel lobby truly gorgeous character Old Chicago . request King bed get check . 17th floor . friendly front desk staff concierge service . get small room . fine short spend . view look across way next wing room . bathroom .... people say small guess not believe small . area front sink exactly 2x3 . count tile : ) order close door literally slide toilet tub 12 inch space two . ... need space bit & quot ; fluffy & quot ; , would not bathroom ... think airplane size . plenty hot water good pressure shower / tub . space store toilitrie , large clothe closet ( big bathroom ) shelve plenty space everything . two 3 drawer open tv stand storage . desk two nightstand . 's furniture wise . CLEAN room ! bar lobby fun people watch . wine .. $ 9.00 . beer .. 7.00 . bad hotel . try kobe slider .... yum ! go starbuck morning coffee day . Corner Bakery right next door good lunch sandwich / salad , sweet roll , breakfast sandwich etc . location highlight everything walk distance . park , river , shopping , restaurant . take city bus straight Shedd stop right outside hotel . would stay ? yes . long stay , might want try tower room room large . would weigh cost difference . 
 Jul 19 2009 	 beautiful disappointing 	 lobby amazing ! look like fancy place . room small , pay extra queen king - si ze bed ... queen , ridiculously small ! upon check - in request couple extra towel . assure would not problem , never get . bathroom fairly big . clean . bed comfortable except bf 's foot hang end . location put we within walk distance Millennium Park Buckingham fountain , much else . overall , room nice clean , pay disappointed . next time would try another place . 
 Jul 18 2009 	 July 8 - 11th great stay love ! 	 stay 3 night . really nervous type room would get since book Priceline sound like people end closet - sized room book Priceline . call day ahead time request non - smoking room 2 bed . course could not promise , note reservation . husband town ahead check 11:30 wanted charge $ 25.00 early checkin . go Hilton Honors desk agree waive one time ( since book Priceline apparently not qualify regular Hilton Honors benefit ) . give huge corner room 13th floor , nonsmoking , 2 double bed , sofa , desk . little close El noisy , request move away El . give another large room 14th floor . room non - smoking , 2 double bed , chair ottoman , desk , dresser 2 closet . yes bathroom small , unbearably . small . could still hear El , bad first room . el , room quiet . several bank elevator different floor never wait long elevator . coffee maker room starbuck right bottom elevator quite convenient . pay wireless think around $ 20 / night - pretty expensive . consider pay $ 80 room , still great rate overall . everyone really nice , hotel gorgeous . room renovate attractive . bed super comfortable . hotel great location , car need . easy access El , plenty cab , lot sight within walking distance . would happy stay . 
 Jul 18 2009 	 Great Surprise 	 attend conference Palmer House truly surpass expectation . idea would large , nice many amenity . also not realize around corner Milenium Park Art Institute . meet door friendly staff . even long line check - in , entire process 10 minute . enjoy room up - to - date tv , decent size bathroom comfortable bed . fantastic breakfast buffet well delicious take - out lunch main restaurant . pay $ 200 / night conference seem quite fair consider downtown Chicago . stay Sofital much upscale , also pay $ 300 / night . 
 Jul 17 2009 	 exactly hope ... 	 town attend conference would stay hotel say ( horrible experience chain past ) decide spend little go upscale . worth . love old hotel start ' m aware sometimes room small perfect . every staff member attentive service - orient . would highly recommend . 
 Jul 17 2009 	 expensive historic 	 want see grande dame hotel , . room redecorate small expect old hotel , however grandeur lobby space miss . will pay dearly privilege , however , location phenomenal . 
 Jul 16 2009 	 good thing puzzlingly bad 	 stay hotel two night business . historic hotel , mean many thing . lobby ornate , almost gauche , unique interesting . concierge desk helpful knowledgeable . stay queen room , view brick wall crummy roof . since not view , not mind much . mention , historic hotel . therefore bathroom small , adequate , room tiny . two thing hotel really bother . toiletry bathroom . might say & quot ; care ? & quot ; Hilton 's always full range toiletry . Palmer House shampoo conditioner soap . lotion , thing common hotel . also , one usually request additional item desk . . fact , front desk clerk bit rude . since travel light , toiletry item thing pack . second weirdness , free internet . hard time believe day wi - fi , Hilton would still charge much internet access customer . would probably stay elsewhere Chicago future . 
 Jul 15 2009 	 Felt like honeymoon ! 	 let us see , check - in process great ! upgrade double King size room fifteenth floor , free charge . anniversary present ! hotel beautiful romantic . other state , bathroom less roomy . location perfect , centrally locate everything . stay July 4th weekend , therefore hotel busy . honesty , staff great extremely friendly . plan return next year Taste Chicago ! friendly hint , room small unless request queen king size bed . 
 Jul 15 2009 	 great vacation good business travel . 	 beautiful , opulent build friendly staff conveniently locate everything would want visit Chicago . say , travel business , need get ready quickly , usually early morning , cup coffee hot shower . coffee - maker room , expensive Starbuck 's lobby . tiny bathroom low water pressure shower . colleague say problem water Executive Level room , can not ' afford rate . internet access available room hefty fee . WiFi available public area , hefty fee . would stay , vacation , business . 
 Jul 13 2009 	 enjoy Stay 	 stay Palmer 4th July weekend . hotel advertise , nice lobby tiny room ( tiny bathroom , expect old hotel downtown ) . travel toddler need room move around . pay upgrade executive floor ( floor 22 23 ) , well worth ! executive floor private / express elevator ( room key activation ) , never wait elevator . executive floor also offer free breakfast ( various juice , milk , bagel , pastry , yogurt , fruit , coffee cereal ) , snack day , great hor d'œuvre evening soft drink ( alcohol available purchase ) free internet printing . room bathroom comfortable . service throughout stay good . state previous review location hotel also favorable . would recommend stay executive floor ( right price ) regular room party 2 . 
 Jul 11 2009 	 Beautiful Hotel Great Location 	 wife three - year old daughter stay Palmer House Hilton seven night . nice sized room 20th floor . bring air mattress daughter decent amount room . hotel two block Grant Park , Art Institute Chicago , Millenium Park really nice . Red Line El also right outside State Street exit . car Chicago central location key we . would recommend bring car since parking hotel block away look convenient park anywhere city . we happy would definitely stay . 
 Jul 8 2009 	 great stay 4th July / Taste Chicago 	 stay @ hotel Fri - Sun July 4th wknd fam . & quot ; issue & quot ; 1st night - book 2 room claim rsvp 1 ( course , sell ) girl stay 1st night & amp ; fella 's go uncle 's 1 BR apt downtown ( God - send last minute , sleep comfort ) much action & quot ; swanky & quot ; lobby area -seeme cocktail party go entire time . go Taste Sat - we 3 hrs ever hr rain get bad - so left ... stop rain ! Visited & quot ; USUAL STOPS & quot ; ( Giordano 's Pizza , Al 's italian Beef , Carson 's Ribs , Garrett Popcorn , Fannie Mae Chocolate , Water Tower Place ( CHICAGO 1st timer's- U must visit location ) * Front Desk Mgr * Chanielle BEST ever , really take care we end - wish have work Fri Night ! ! ! 
 Jul 8 2009 	 great drawback 	 stay one night . booked trip hotwire.com actually nice we ! room one queen bed quite side building ( El go right next hotel ) . lobby gorgeous ! self park $ 36 . bathroom TINY , really tiny ! 2 pillow hotel usually 4 2 bath towel ( ask maid hall ) . wall little thin late night early morning could hear noise room next we , sound like group . would stay , definitely full price . 
 Jul 6 2009 	 's puppy love . 	 beside fact dog allow yapping keep night , say everything else Palmer House great . room attitude employee super . management respond call regard dog bark , apparently guest evening . solution : not visit Chicago holiday weekend . find hotel not allow dog . 
 Jul 5 2009 	 Upgrade Executive Level 	 stay Palmer House often . get little $ 59 Priceline . last time offer uprgrade Executive Level $ 29 . great ! recommend ask available . get express elevator stop two executive floor . floor complimentary beakfrast , complimentary hor deuvre , complimentary soft drink 24hrs , bartender full bar . 's beautiful hotel , large seem one frequent hotel get Hotwire Priceline . problem hotel sometimes take hour get car valet busy . long plan ahead , hotel great . 
 Jul 3 2009 	 big corner room w / great view . 	 stay short walk around corner great pizza place call exchecker . 
 Jun 28 2009 	 never ! ! ! ! 	 arrive 11 pm tell thatwe double room reserve fact reserve twin room .We inform fully book could guarentee we twin room next day untill 5pm . we tell fault travel agent hotel use holiday twin doubt . the manager say could put bed one suite night aftera 12 hour flight mood argue.it describe plush meeting room.we finally get small twin room follow day . have contact travel agent responce yet . on upside Loved Chicago woud stay Palmer House . 
 Jun 28 2009 	 Beautiful Outstanding Location 	 place lovely comfortable . staff kind , location outstanding . stay 3 night could walk many place . room service wonderful yummy ! 
 Jun 27 2009 	 Old World Upgrades 	 remember stay Palmer House 10 year ago think pretty run . anymore . nicely decorate conveniently locate Downtown . 's pleasure walk around town summertime . room quaint clean quiet ( last room corridor ) . like windows actually open . suprisingly , bank elevator accomodate large group never late . food hotel good many selection room service prompt . front desk staff efficient friendly . my complaint bed hard could not sleep hour . , Palmer House well expect . 
 Jun 26 2009 	 Nickle Dimed 	 son pay $ 79 Hotwire ; , pretty good value . think place interesting ; give take great pain retain historical character building . room small clean . really kill extra , though . coffee maker -- Wi - Fi- ( well , price . ) parking outrageous . location great , woul not pay 100 buck stay . 
 Jun 26 2009 	 parking charge sleep car 	 call hotel tell parking include price room . arrive car . could take public transportation save self $ 51 per day parking charge . the hotel USA coffee maker room want coffee wake buy Starbucks franchise hotel ! obvious rip ! ! 
 Jun 26 2009 	 Magnificent Ambiance Great Room 	 ideally locate Michigan Ave . , could walk need go . hotel grand every way , great decor ambiance . room well - appoint , clean , bed comfortable . excellent soundproof do renovation . work hotel management living , look everything look ' m job . kudo two staff member , iranian gentleman front desk knowledgeable area give great direction , even 1 morning , valet supervisor 1st shift 06/22 . good service . overall , would recommend hotel other , would definitely stay . 
 Jun 25 2009 	 great consider price 	 stay 4 night . husband get King request . pay 25.00 early check , one 2 room . son room next we . noise problem one night guest side we tv evening 6 8 am . see noise could big problem , pay 80.00 night location terrific , room clean , bed comfortable . able spend 5 day explore Chicago w/o car taxi entire visit . 
 Jun 25 2009 	 get great room -- even Hotwire ! 	 book hotel stay Hotwire , little nervous reading review other use Hotwire Priceline . however , give lovely , recently renovate room . room ( include bathroom ) do nice Art Deco style . bit small ; room one queen bed ( king would never fit ) . whoever design room make great use available space . time room size issue get ready morning . not enough space husband bathroom time . 
