great 	 travel San Francisco get marry choose Intercontinental base 's star rating , review traveler location . room spacious , room service food delicious location hotel convenient get to / from SFO various point interest city . aspect stay think useful traveler consider hotel:1 . hotel place $ 200 hold fund credit card debit card DAY stay . fund available period time . end stay , actual expense total remain balance frozen fund release back card . spell hotel 's website third - party reservation website pose problem we , prepare lose $ 200 spending money day . information make available guest prior arrival . hotel desk clerk inform we information relay we Expedia ( use book stay ) , check Intercontinental 's website could find information , either . , prominent . also could mention call confirm reservation day arrival . let clear : not problem policy holding fund , reason guest surprise check - in , inform beforehand , would allow guest plan travel budget / spending accordingly.2 . front desk service mediocre . friendly ( although rude ) surprise one ever even ask we SF . give convention hotel , perhaps assume business traveler . case . would nice ask . also , wish enjoyable stay , ask satisfied end stay .. minor point , come service , little thing count.3 . bar restaurant woefully inadequate handle conventioneer guest ( i.e . US ) . get married photo take around city , return celebratory champagne .. find seat very - crowd lounge area , waitress take order ignore we . fight way bar eventually get attention.4 . perhaps annoying part stay .. comfort room . room face east sun rise morning , room become hot . warm . hot . thermostat adjust low possible set fan turn & quot ; high , & quot ; yet still roast morning wedding shower dress . tell hotel book capacity , room available . thing control fix , still disappointing . not ruin day , picky bride groom - to - be might throw fit . finally , park quite expensive . tell would charge $ 43 per day parking hotel . $ 53 check - out . luckily , find garage DIRECTLY behind hotel ( probably one use guest ' car ) charge $ 32 / day . may sound negative , UNhappy hotel . will not choose . overall , would say 's great conventioneer , mediocre people travel leisure / special event . note : tell hotel getting marry . expect want preferential treatment . criticism note basic service base expectation special treatment . every guest entitle comfort , care clear understanding cost stay . 
 great time ! 	 love room , restaurant , spa , surround area sightseeing restaurant . great time would go . 
 shiny bright hotel let bad service 	 agree recent reviewer identify service problem hotel . good , would say inconsistent . bell desk , valet parking , housekeeping , restaurant staff pleasant helpful . front desk staff , however , largely unhelpful , slow , least one instance , unprofessional . check take long usual , person check we consult supervisor multiple occasion ask seem fairly routine question . use & quot ; buy one , get one weekend night free & quot ; certificate ( IC 's Ambassador program ) , supervisor actually complain loud customer certificate never give hotel advance notice use . actually voice complaint face . think highly unprofessional , especially since & quot ; buy one , get one & quot ; program suppose work : customer ask provide advance notice use certificate . end , even though originally book room rate suppose include breakfast , supervisor inform we would get breakfast second day use free certificate . although understand logic behind policy , information convey we rather unpleasant haughty manner supervisor , leave bad taste mouth . check also take long usual . even though three people line , end take nearly 15 minute front desk staff ( two different people check - in pair ) get we . without make eye contact , front - desk agent mumble apology wait . big deal , another illustration amateurish level service -- probable lack adequate training -- front - desk staff . the hotel quite shiny bright . room , other mention , spotless relatively spacious , nice view city . bathroom large , separate shower tub . location convenient Union Square Moscone Convention Center , although tradeoff far away classically & quot ; San Franciscan & quot ; neighborhood Nob Hill , North Beach , Russian Hill . ( first - time visitor city , would recommend one Fisherman 's Wharf Nob Hill hotel location , repeat visitor , location fine . ) breakfast buffet main restaurant excellent , well - prepare array dish . gym also well - equip spacious . notwithstanding solid & quot ; hard product , & quot ; bad service front - desk staff leave less warm feeling hotel whole , make think twice book another stay . 
 look package deal 	 originally go try book hotel use hotwire couple month plan stay certain hotel hotwire go allocate . decide wait close arrival date see special available . glad wait deal - escape San Francisco Package include accomodation two , breakfast two , complimentary parking , two cable car ticket base upon availability maybe extra $ 40 night ( sure ) package deal make stay great value , look anywhere $ 30 + day carparke hire car close deal . not go rave much hotel room , except say excellent stay . we enjoy complimentary breakfast every morning , great full buffet fill breakfast mean could often skip lunch would rather sight see eat somewhere . staff breakfast polite really great talk advice ( ask local ) . one night return late hotel ( 10 pm ) skip dinner due Alcatraz tour starve food . unfortunately restaurant close could not dine let we order full restaurant menu eat bar area . suit we perfectly not really suitably dress restaurant really want something eat quick possible could return room . food serve fantastic wash couple local beer bar . we look stay Westin St Francis happy deal get , WSF special time stay twice price pay here . good spot shopping , one primary reason visit SF . couple block away Union Square . even take dodgy way back hotel one night street north hotel dining late night good , little seedy drunk street . could not fault place , mention think design business stay casual overseas tourist . quite often people wear suite lift elevator . 
 Mar 28 2009 	 nice new hotel - good location though 	 hotel brand new room do nicely . stay junior suite love locate corner build two room wall completely turn window front give faboulous day light even well view town . do bathroom . could soak bath look San Fran . simply top . staff smiley helpful even remember name - feel always bonus . thing & quot ; please disturb & quot ; sign overlook twice . food : chef award good new comer . meet lovely earth . come cuisine somehow undefinable fusion european , middle eastern Asian . good taste much go . however certainly adventurous - eg rye ice cream . quality breakfast however dissappointe . Location wise Market Union Square five minute walk away . everything else would need do cab . area look rough would walk around night shame . the hotel spa , gym pool . not expect wow away though . try spa , gym pool - expect Interconti - corporate . pool look even well maintain . 
 Mar 27 2009 	 New hotel upcoming neighborhood 	 stay Intercontinental . room time king bed standard room . hotel offer amenity large chain hotel offer . print boarding pass free . parking hotel high $ 56 / night privilege . Blue Bottle Coffee hotel Mint Street 5th Street . offer limited breakfast good coffee . hotel close moma , Moscone Center , new jewish Museum Yerba Buena Park find nice spot lunch . hotel often offer deal Travelzoo , Orbitz , Expedia online site well 's website . 
 Mar 24 2009 	 Modern hotel pleasant helpful staff 	 get really good deal room , large room king bed . clean , nice bathroom shower . usual amenity hotel caliber , include morning paper delivery outside room door , large flat screen tv , iPod docking station . merely surprised fee use internet business center . however , one able view print boarding pass charge . would stay . 
 Mar 21 2009 	 Fabulous stay Intercontinental San Francisco 	 husband return great two night stay Intercontinental San Francisco . hard please , must say , stay way , way beyond expectation . hotel immaculate , service five star ... fact , everything five star . love room , view , bed , dining room room service . good part ... quiet ... away hustle Union Square ... siren . actually get good sleep .... incredible . thank .... job well do . 
 Mar 16 2009 	 one good hotel ' ve ever stay ! 	 stay many hotel business see share good bad hotel . however , nothing compare stay Intercontinental San Francisco ! bed seriously comfortable , luxurious bed ' ve ever , hand . use feather bed feather comforter make hard get morning . also , although not room much , view room spectacular ( view bay ) . try get one room upper floor . the room quite large bathroom amazing . wish bit counterspace . shower enormous wish tub sit long day . town business want nice place stay central location ( be close Westfield , Moscone , FIDI ) stay hotel ! look forward stay soon . 
 Mar 15 2009 	 Modern hotel close Convention Center 	 beautiful new hotel modern room . complimentary fruit platter mineral water check - in Intercontinental Ambassador Card . good location Conference Convention Center road . short walk shopping area downtown cable car stop town . catch cable car Fisherman 's Wharf . ' San Franciscan ' Fisherman 's Wharf excellent crab , Boudin 's ( chain throughout San Francisco ) excellent lunch roll famous calm chowder bread bowl . grocery store ( within shopping complex ) close hotel - snack water supply . Visitor Information Center downtown helpful- sure see get one - page flyer top tourist spot San Francisco ( bus number need get ) . get 3 - day , 5 - day 7 - day travel pass Visitor Center- allow unlimited trip train , bus , cable car ( much cheap pay $ 5 cable car per trip ) . Book Alcatraz tour early often book high season . Breakfast Intercontinental expensive , much range . not like scramble egg , not ask poach egg omelette , additional charge ( $ 19 top $ 35 - 40 pay full american breakfast ) . Chente excellent waiter good attitude . make sure check charge carefully check - out additional incorrect gratuity add breakfast bill , mistake . like : Location ; modern new roomsdislike : poor range breakfast ; many incorrect charge bill 
 Mar 12 2009 	 convenient location good service modern clean 	 husband San Francisco conference stay Inter - continental SF five night . hotel modern , sleek convenient locate - right next Moscone Convention Centre , 2 block cable car terminal , 1 block Bloomingdales Nordstrom 10 - minute walk Union Square , shop await . room spacious , clean modern , equip flat - screen TV i - pod dock . complaint shower weak - one fix one ( oppose hand - hold one ) temperature control , rather surprising new hotel . package come breakfast include enjoy buffet breakfast every day . selection limit remain exactly entire stay . staff helpful attentive , especially concierge provide we excellent tip recommendation . 
 Mar 5 2009 	 one night town 	 live San Francisco event downtown want stay downtown . hotel amazingly clean modern . floor ceiling window awesome view city . service impeccable . come room twice , help phone push right button coffee maker . do politely , let know idiot . pricy , great experience . room quiet . stay expensive place hear people next door . 
 Mar 2 2009 	 good hotel stay long time ! ! ! 	 moment arrival , every staff member acknowledge we make we feel welcome . hotel modern great , convenient location . check breeze . great view Queen bed room 27th floor . room small side , couple , not need space . huge wall - mount plasma tv , great watch movie end night . able get in - room movie movie still theater . great ! shower really big bathroom immaculate . bed luxurious , & quot ; disturb & quot ; switch door particularly convenient . overall , one good hotel stay long time . concierge particularly helpful provide we direction eat near hotel provide packing tape marker box wine take home . get great deal room H * otwire , stay , would willing pay regular rate . 
 Mar 2 2009 	 great weekend getaway 	 stay one night town hear San Francisco Symphony . interesting urban area many restaurant , diner , etc close . short walk BART Union Square . located soma , neighborhood share interesting inhabitant , never feel unsafe . wonderful room 28th floor . option neighborhood breakfast , Mel 's Diner 4th & amp ; Mission . , indulge room service ... staff attentive helpful . 
 Feb 26 2009 	 nice modern hotel 	 stay hotel one night . be new , room nice , view ok . 's modern style , would call cozy . price pretty high . nice business center . reception area provide free iced tea . parking crazy expensive . location great , nice area . 
 Feb 19 2009 	 Short Break away 	 read prior review imagine would hotel middle business district long way site San Francisco , limited appeal . actually great location , 300 yard heart central shopping area , 300 yard main tram line yet noisey night . compare hotel wharf ( Blackpool sunny Day ) great base ensure see rest City . although expesive hotel bar ( $ 20 2 drink ) . would recommend saloon Powell street Union square $ 2.95 Margaritas , cheap bar town right middle restaurant area . Lefty O'Doulls Geary Street also great place cheap lunch nice pint . concierge hotel exceptionally knowledgable helpful make ful use . breakfast $ 28 unreasonable , Little Joes restaurant 200 yard away 5th street imagine third cost . 
 Feb 12 2009 	 quite good 	 really like hotel brand new one . great lobby , great spacious double room nice view wide window 21 floor , especially night . room always clean . we chance get nice price since book least 4 month advance ( 189 $ ) .The thing really bother internet free . quite convenient location , close cable car , shopping mall , moma etc , anyway transportation san francisco easy matter stay . however must say long honeymoon trip state , like small & quot ; warm & quot ; & quot ; friendly & quot ; hotel . 
 Feb 2 2009 	 Modern 	 stay Intercontinental San Francisco 2 night business . hotel year old modern . room large bed comfortable . huge flat screen tv great . floor ceiling window , be nice view . bathroom big large glass enclose shower good water pressure ( 14th floor ) . bathroom scale first time ever see one hotel . food hotel ok breakfast buffet expensive , $ 40 . take cab Fisherman 's wharf $ 12 well worth trip . lot see . great restaurant . see Alcatraz dock ferry take tour . cost $ 26 great tour audio headset every language . wish hotel close wharf , limited time , could not see everything . 
 Jan 30 2009 	 hold wallet 	 hold pocketbook . room adequate view outstanding , shocked level pilfering start walk door . $ 14.95 internet hookup room ? start . go downstairs company book meeting room .... price internet access $ 80 plus fee turn service . polycom phone . $ 300 ! projector ? let us say cheap we go buy . kid , be . add indifferent service ' ve get promise company never business . 
 Jan 15 2009 	 Excellent room good view minute away Union Square 	 spend 6 day Intercontinental San Francisco hotel consistently deliver count . hotel fairly new , show modern design spacious room . room high floor , good view across city bay . bed comfortable , room also large 42 & quot ; lcd . bathroom large walk - in shower , bathtub . whole length one wall room line window , make room bright airy . the service excellent level - efficient quick valet parking , knowledgeable helpful concierge , friendly housekeeping . order room service occasion feel food , although stellar , certainly good level . the slight negative air conditioning not seem work evenly room bathroom , bathroom remain rather cold . also would like well shower pressure - not bad , not proper power shower either . the hotel well - locate , right next Moscone convention center couple block away Union Square . enjoy walk , minute take get happen part town bother I . finally , hotel excellent restaurant , Luce , certainly worth try . would definitely recommend hotel , business leisure traveler - excellent example intercontinental quality . 
 Jan 13 2009 	 wonderful view 	 stay intercontinental weekend getaway . originally book standard king room , decide upgrade executive king room , extra $ 60 per night . think well worth , since view downtown amazing , especially night . never feel cramp room like hotel . Liked little touch , robe sensor light enter room . only snafu bill since want split card . upon checkout notice one card charge . bring clerk 's attention fix . not go bar restaurant , gym spa look pretty nice . not understand charge wifi . guess area little seedy night be use urban setting ; otherwise fantastic stay 
