$ 	 $ 1800 Stolen room Sofitel New York Thanksgiving weekend ... hotel security & amp ; NYPD make report & amp ; said & quot ; likely & quot ; inside job & quot ; & amp ; good luck try recover loss & quot ; ... ' ve contact hotel manager say & quot ; deal NYPD never contact neither hotel regard steal $ ... responsible ! & quot ; ... would assume call 4 star luxury hotel would hire license / bond professional housecleaning / staff work apparently ! ... warn everyone stay hotel ... overrate ... booked & quot ; luxury king & quot ; room upon arrival give small standard room queen bed claim overbooke ... complain 20 minute , apathetic staff faux french accent major attitude finally agree comp us breakfast ... unbelievable ! ! ! definitely bad hotel stay ' ve ever encounter New York . frequently travel worldwide business & amp ; pleasure & amp ; never rob hotel room & amp ; treat poorly ... stay away hotel ! ! ! 
 steal money horrible customer service 	 book luxury king room check hotel give room key . notice room queen room call front desk make sure , say yes , queen room sell would comp we breakfast next day would also upgrade we junior suite king room last two night . think fair enough accept . next day someone move luggage new room everything go great . hotel seem little date , run kind way . 's great area like near Times Square . pet friendly dog we . end story would wonderful one , not . we gather thing check hotel partner notice money steal shaving kit . couple thousand dollar . immediately call hotel security insist call NYPD . indication room break clearly hotel employee . also , cash leave trip still full day NY . manager nothing let we keep room leave flight . top check person behind front desk try charge we breakfast say compe we . , would think suppose luxury hotel would note reservation state happen we would acknowledge plight , alas , , ask see manager still not acknowledge happen . call general manager , Florian Shutz , essence tell nothing could would help we take responsibility employee . guy would good testify Congress good give straight answer . either hotel thief work , hotel burgle guy / girl get room without key bust door . 
 Problem Solved ... 	 stay Sofitel New York November 25th - 30th time US Thanksgiving . first let say stay Sofitel Miami London - impress we review website Sofitel New York encourage we stay New York . stay New York numerous time far good value money . stay W midtown last time pay almost double bathroom could close door sit toilet - happy size quality hotel room . great location wonderful room . nice restaurant GREAT gym . staff wonderful one exception . story . I pay two room - junoir suite king room side side travel 5 yr old , mom sister law celebrate mom 's bday . plan put daughter sofa bed suite , mom king bed sister law king room . check breeze midnight , go pull sofa bed night find sofa fact sofa bed . call front desk tell yes , guarantee sofa bed , would figuure something night move we morning . 1 am finally go downstairs get answer go deal problem . front desk clerk clearly know ( discover rollaway bed entire hotel ) try good . evening manager saunter tell mom would sleep curl couch blanket alternative - quickly reply mom 60 year old would sleep curl couch - would find another room night sort morning - could displeased give we room night - sourly without apology . total JERK someone deal public . mom go bed new room fine - felt would resolve everything . morning amazing day manager approach us - apologetic clearly embarasse dealt night suggest mom take complementary room entire length stay . surprised shock - think one we would sleep rollaway entire 5 night - also send cake mom wish happy 60th chocolate we inconvenience . tell EVERYONE feel hospitality industry - make people unbelievable experience remembering - always recommend Sofitel young man action . already lovely hotel , go way make UNBELIEVABLE hotel great , great experience we . hope General Manager read comment promote guy understand business - already plan trip involve another Sofitel . come back 1000 time business . way go sofitel make guest know want ! ! 
 Sofitel -- Great NYC Family Getaway Hotel 	 Thanksgiving family vacation ( include 6 adult 9 child ( age 1 - 11 year ) make even enjoyable warm welcome receive Sofitel . staff could not friendly helpul . room good sized , clean , well appoint , comfortable . little touch like separate shower bath tub , small box chocolate , turn service lovely classical music Bose speaker appreciate even young member family . kudo make Sofitel lovely , elegant oasis midst hectic mid - town Manhattan . PS -- -great location many tourist & quot ; hot spot ! & quot ; 
 recommend 	 stay four night hotel nice especially big city location . ideally situate . get breakfast include bonus work expensive nice hotel . staff friendly helpful . 
 live expectation 	 Room - Hotwire 4 star rating well deserve sofitel.-staff fast , efficiant curdious.-decor edge opulant.-fridge deliver room extra charge.-prepriotory bed ensemble amazing ! -As high end hotel , pay use phone internet.-only 1 minor issue find work ice machine.-unbelievably quiet , hear 1 siren room . location-15 minute walk north Central park-15 minute walk south Penn station / empire state building-2 minute walk times square / broadway-5 minute walk Rockefeller centre / Saks fifthe ave-2 minute walk near subway station- $ 60 cab Newark airport $ 40 cab JFK ( take public transit ) -close many well review restaurant DB Bistro Moderne , Bubba Gump Shrimp Co . 
 perfect comfiest bed ever ! 	 arrive back three night stay Sofitel really fault . location great , short walk Times Square ten minute walk shop 5th Avenue Abercrombie Fitch , Bloomingdales , Tiffany ' etc etc well lovely Central Park . room 2017 , view Empire State Building Chrysler Building . room lovely , bed comfiest ever sleep room bathroom immaculate . room also quiet . staff attentive , friendly ball . breakfast include rate find Red Flame Diner door perfect feed start day . would hesitate recommend hotel back NYC would certainly stay . 
 right . 	 stay three night week ago partner friend love hotel . ask room next door high floor . request meet room , 2114 perfect . noise whatsoever one comfortable bed ever sleep . bathroom wonderful amazing shower good part bath . relax bath end day New York wonderful . towel plentiful check replace daily housekeeping perfect . every evening bed turn fresh bottled water leave bed . cocktail bar every evening go superb . whoever behind bar charm helpful staff encounter . not eat restaurant seem busy weekend . husband use gym twice impressed . hotel real 1930 's feel , romantic great lobby fire seem lit time . would definately go back would recommend friend . time , not see child . however , kid old enough go New York we would not hesitate stay . 
 nothing good 	 one hotel confirm high storey room u book it.very good smile service.location perfect . 
 good service could friendlier 	 good stay great location . feel staff could polite esp pay much . room nice not notice excess noise other complain . 
 fantastic location ! 	 return long weekend NY . first visit NY really please stay Sofitel . location fantastic , 5th 6th Avenue , short stroll Time Square . girlie shopping break , book twin room . room reasonable size bed really comfortable . bathroom nice . complaint whatsoever . iron / iron board room good hairdryer . tea / coffee make facility , maybe be british thing . anyway , find Starbucks nearby 5th Ave early coffee ! complimentary evian water room . we not eat drink hotel , restaurant seem popular large group people . the staff helpful . leave luggage hotel check return 6 hour later , able weigh case make sure not 23 kg limit ! 3 computer little room lobby free internet printer . never problem availability . wi - fi room , charge . the hotel not cheap . fact not think would able stay twin room expensive basic double , find good deal Expedia save £ 250 compare price booking flight hotel separately . good time go - Thanksgiving sale start ! ! would recommend hotel anyone want bit luxury central , quiet location . 
 may 16 2009 	 Unpretentious Class Comfort 	 take New York City 4 night March birthday . know hotel New York expensive research find Sofitel offering want need . definite splurge solo traveler pay room want splurge . boy get it . from moment door hold open enter treat gloriously staff . lobby beautiful set check back side keep always calm relax . get Superior Queen room 18th floor . everything room elegant , beautiful provide supreme comfort . everything room provide certain level quality . carpet , furniture , wood panel high quality . famous Sofitel bed amazing . Comfort can not explain . the bathroom luxurious separate bath / shower huge granite sink . makeup mirior many different lighting option room . phone line bedroom bathroom well adjustable tv audio . bose clock radio provide exquisite sound attach ipod play music . in honesty , nice place ever stay . entire staff concierge / check room service housekeeping professional , courteous importantly sincere . always pleasant greeting every time return hotel return home . comfort room provide become private New York City . never relax comfortable hotel room . Sofitel also remember birthday return room first night huge birthday cheescake berry say Happy Birthday . expect touch . nightly turndown service add bonus help relaxation . would tidy room , empty trash barrel , get bed ready , leave bottled water , close drape put Bose relax classical music . also eat Red Flame diner street many love . great food , great price . also get room service 2 night reasonably price plentiful . huge room service menu food delectable . also 2 meal Gaby elegant delicious . expensive worth money want treat . I positive Sofitel say shop around hotel New York expensive . need pay little stay Sofoitel oh worth . New York home return July . rare day age find hotel provide quality service , comfort feel like home . sofitel point call front desk answer phone say name . know I . for good quality . comfort treat Sofitel must . 
 May 13 2009 	 Excellent - would recommend 	 excellent hotel ! perfect central location , pleasant staff , beautiful hotel throughout . queen room , faultless . bed incredibly comfy ( hard leave morning ! ) , room spacious beautifully furnish , bathroom roomy tasteful . great shower ! have happy stay again . we avoid bar restaurant pricey , 's fab diner road breakfast . 
 may 11 2009 	 Perfect stay fabulous hotel - highly recommend ! 	 stay Sofitel NYC - May 5 - 8 , 2009 . wonderful stay . would highly recommend hotel definitely stay . room ( queen bed ) nice size New York , bathroom gorgeous separate tub shower also good size . bed extremely comfortable feather bed duvet , Frette linen ( Frette towel bathroom ! ) . eat breakfast morning Gaby delicious . miscommunication phone reservation agent booking room , upon check Front Desk Manager quick rectify situation handle graciously . location hotel great also - close Grand Central Bryant Park Subway , Theater District , etc . however , 44th street quiet enough hear street traffic ! 
 May 8 2009 	 great location good value european flavor excellent service 	 stay 6 night . although non - smoking floor , smell room , move we 22nd floor nice , slightly large room . room nice , service everywhere excellent , handy walking distance midtown attraction . hotel breakfast expensive , well ever . many cheap eat locally well good restaurant . feathery bed become little hot scratchy . high percentage french guest Sofitel brand give european interesting vibe . Lobby beautifually do comfy lounge / chair . welll worth would stay instant 
 May 7 2009 	 good use 	 husband recently stay Sofitel NY week . stay time always think wonderful value money . may still notice service decline . one thing cause we think rather several small ( not - so - small ) thing occur course stay , first , check , tell free drink ready ( platinum Accor member ) husband 's come back next day get drink . right . , see room give room expect . know hotel rarely guarantee specific room , give stay 8 night Platinum Accor member ( , apparently , worth much ) also always receive nice sized luxury king past stay . expect . , tell would get nice room next day unpack . next afternoon tell could move room promise guest currently occupy refuse leave ( strange story guess thing happen ) . staff member relay we genuinely upset apologize profusely . , give room large one bit small one promise . , big deal room fine , point , start wonder . next thing occur husband call concierge tell concierge available call back next day . , ask question someone else might able help . , small thing something else add list . day ask hotel dry - clean thing , include husband 's ( expensive ) suit . come back without button . Sigh ... next thing list laundry detergent use wash linen in - room robe . husband put robe agree feel like sandpaper . exaggeration - way wear . sheet bad still feel bit scratchy . mention woman registration desk admit start use different ( assume much cheap ) detergent . last thing - bed . sofitel bed always luxuriously soft - like sleep cloud . mattress soft beyond word - soft perhaps need replace year ago . would stay Sofitel ? 's hard call - experience may bad luck . hotel perfectly locate really pretty . however , many hotel deal NYC also many interesting vacation apartment rental price room , might try something else next time . 
 May 7 2009 	 nice 	 pro : clean , trendy style , good locationcon : bit small acceptable , internet access $ 10 / day ( ! ) book promo , $ 240 / night ( pre - pay , non - ref ) . , great hotel price . would pay though . like non - refundable condition also expensive internet access ( unacceptable nowadays ! ) . compare Grand Hyatt , ' ve , one large room , nice lobby , pamper . 
 May 7 2009 	 solid choice around 	 Sofitel excel many NYC hotel . room comfortably size large bathroom . decor contemporary classic , lay well highly usable - lighting , desk , tv , etc . location convenient subway , taxis Times Square , yet still quiet side street . internet access discount T - Mobile $ 5.99 / night - quite deal NYC hotel ! good * thrilled * give we early check hassle . would definitely stay . 
 May 6 2009 	 great location 	 first time New York book Sofitel checking review Trip Advisor . disappointed . room little small expect , large bathroom . spotlessly clean . one comfortable bed ever sleep ! location ideal . 
 May 5 2009 	 Great Value location 	 book suite package Luxury Escapes include brkfstr , late checkout upgrade . receive suite furnish terrace large , clean comfortable . brkfst would & amp ; 60pp . stay instead Four Seasons , Trumop St Regis . 
 May 4 2009 	 fluffy bed ! 	 Love bed , sink delightful morass pillow least feel like feather mattress . Servce great . Breakfast delicious glad package pricey ( $ 40 pp ) . room comfortable love glass marble shower . much view , disappointing . also , quiet . never know anyone else floor . 
 May 3 2009 	 Favourite NY Hotel 	 stay Sofitel , always disappoint New York hotel 4 - star , $ 400 - ish / night range . NY hotel ' ve try class tend either tiny room , need renovation , thin wall , noisy ( hear street noise ) , etc . stay Sofitel London love , decide give NY one try . not let . service first rate . exquisitely comfortable bed . room sparklingly clean tired - looking . importantly , pristinely quiet . definitely make hotel choice New York . 
 May 3 2009 	 sofitel - oasis New York City 	 Sofitel get do business traveler . midtown location great . room quiet . service good . check check breeze -- true many hotel day . View limit unless 20th floor . business traveler , view less important . there good restaurant bar downstairs lobby . surround area full good restaurant well . we get tired travel , frequent business traveler . sofitel always welcome break awful hotel stay . stay many time . and hotel honest goodness fitness center ; many hotel . 
 May 1 2009 	 Honeymoon Heaven 	 spend 3 day sofitel honeymoon , give we automatic upgrade luxury room suite . grant , wait particular suite , set aside we , hour , wait well worth . one bedroom window , clear view Empire State , , well view Chrysler Building . fifteen minute follow check , cheesecake fresh berry arrive warm wish write chocolate rim . fabulous service , turndown , drink bar , ambiance , doorman etc .. great experience , highly recommend . will not disappoint . 
 Apr 29 2009 	 good choice ! Thanx Tripadvisor ! 	 look well possible hotel Times Sq . area look tripadvisor - suggestion fmade choose Sofitel . highly satisfied . room 1408 spacious , big bathroom ( nice ) clean . thing miss tea & amp ; coffe - make facility room - small detail . silent get good rest long day walk around . highly recommend hotel city traveller . Cafe Europe around corner ( someone want choice breakfast outside hotel ! ) . dining choose spot 9th Ave - huge variety yummy YumYum Thai restaurant , italian style restaurant other . highly recommend hotel - stay . price value good ! 
 Apr 28 2009 	 switch Multiple Rooms A / c Stale Smell Unfriendly Concierge 	 RECOMMEND 20th floor high ! arrive , place room 11th floor - direct view brick wall foul stale smell room . switch another room 16 - similar bad view smelly . finally get 21st floor view well room fine - comfy bed well appoint clean bathroom . unfortunately A / c floor room fritz call engineering team twice get trickle cool air flow . think concierge quite unfriendly put question ( like restaurant suggestion , help Empire State Passes , etc ) - never know listen bluetooth stuck ear . lobby nice 's great location , think would search another location future . 
 Apr 27 2009 	 definetly good use 	 stay Sofitel New York last five year . use favorite hotel visit NYC . afraid case anymore . hotel fall behind , service room . couple point help we look antother location next time around ... - Burnholes carpet suite.- door bedroom livingroom scratch close properly- ice machine floor break fix entire stay . floor , thing . go fot ice , go 2 floor hope machine floor work.- $ 500 night suite extremely noisy , day especially night . sound elevator , machine roof slamming door keep we awake nights.- come home one day discover room clean . take moren 1,5 hour & gt ; 4 call get someone clean it.- Waterpressure lousy , run around shower even get wet.- & quot ; soak tub & quot ; big enough kid small adult ( 6ft5 & quot ; ) change another room might ask ? hotel use 2 floor smoking room recently start use 28th floor smoking floor . , problem suite , good luck alternative . we stay Sofitel next time . 
 Apr 27 2009 	 Luxury Hotel Moderate price 	 Sofitel receive many excellent review , not think anyone totally focus fact Sofitel 's room every feature top - grade luxury hotel RitzCarlton Four season moderate price within walk distance theatre district Fifth Avenue shopping . luxurious Frette linen towel , extremely comfortable bed , attractive furnishing , beautiful marble bathroom separate tub shower , light makeup mirror -- -too many thing mention -- -Sofitel miss anything extremely high - price hotel . addition , Sofitel attractive bar restaurant , ( although restaurant rather expensive ) . , room blissfully quiet , view good , A / c quiet thermostatically control , personnel friendly helpful . negative think lobby somewhat unappeale looking could use facelift -- -not rundown -- -just attractiveness rest place . new favorite hotel NYC ! ! 
 Apr 23 2009 	 Excellent Service Location 	 stay 5 night recently wife . second stay Sofitel extremely impressed 11 month early . standard remain consistently high . big plus point central location excellent concierge service . excel particularly trip superb restaurant recommendation reservation . room well appoint reasonably sized ( NYC standard ) . stay ample & quot ; Classic & quot ; room 15th floor rear building - front onto W. 45th street good view Rockefeller Centre . would wholeheartedly recommend place definitely remain hotel choice NYC ! ! 
 Apr 20 2009 	 treat like royalty Sofitel 	 delight stay Sofitel . take son NYC 11th birthday could make well choice hotel . upgrade we lovely view room thoughtfully surprise we beautiful , personalize birthday cake card son . charming ! bathroom sumptuous ( love scent body lotion ! ) bed extremely comfortable . concierge helpful well . location walking distance , literally , absolutely everything want see . small well equip fitness center never crowd . room service arrive lickety - split virtually gourmet . last morning , treat son ( expensive ) breakfast Gaby 's - WOW delicious . highly recommend Sofitel . 
 Apr 20 2009 	 fantastic 	 return dream stay here.really can not say enough good thing place . arrive taxi could even see hotel properly concierge immediately greet we help we bag even make sure do not get rip taxi . reception deal we accordingly brilliantly . bag room within ten min . room 21st floor . room view chrysler building little else although still nice.the room do not overly expensive mini bar consider price ny . bathroom huge bed possibly comfortable ever . room safe staff clean twice day whilst leave nice classical music evening.every day staff greet we warmly helpful give we tip shop even print stuff we without asked.the bar tad expensive breakfast there s plenty place go . can not compliment staff enough everything ask more.if go back new york hope first place book . even leave advise book seperate car oppose taxi sake $ 5 well worth consider room comfort . thank ever much make ny stay dream 
 Apr 17 2009 	 great hotel kitty friendly 	 husband look upscale hotel 5 night stay would accommodate need well welcome sweet little feline girl . sofitel . room spotless , pet allergy take extraordinary measure clean sanitize room pet . never travel pet , always wonder & quot ; pet friendly room & quot ; go look smell like . contrary previous review staff ' friendly . housekeeping , felix front desk delightful staff Gaby ' . enjoy amazing breakfast every morning , coffee dreamed night . breakfast expensive include room price . room service expensive line eat . food quite extraordinary quick delivery ever experience . hotel beautifully decorate spacious . room spacious NY standard , bathroom lovely marble separate bath shower . elevator quiet quick . hotel great location , within walk distance much . extensive amount research review reading order try make good choice . also check travel site price also call hotel ask could we . economy hotel industry hurt ' actually great time travel . glad choose Sofitel would return next trip 
 Apr 11 2009 	 good place stay New York City 	 5th visit New York City always lucky enough stay friend apartment company lease . recommend hotel one 4/5 star rate hotel twin bed go friend . book not realise central hotel . shop sightseeing great . bottom end great shop fifth avenue couple block away times square . staff ( despite posting ) professional , quick helpful . bar area restaurant expensive - drink chill - service excellent . our room clean , quiet great view . agree posting - concierge point we direction restaurant close way overprice - £ 150 steak glass wine . overall great place stay , would definately visit , doorman great really helpful direction . if go NYC recommend ( fan ) sex city tour - apart anything else give really good feel area city - ie Greenwich Village , SoHo , NoHo Meat Packing District . 
