welcome 	 spend 3 night Westin whilst trip friend . easy check room available despite hour specify check time . room 15th floor partial view Hudson . two heavenly bed indeed heavenly , affording good night sleep hotel . noise level minimal , room service excellent ( though expensive ) attention detail , second none . staff extremely helpful , courteous polite make we feel welcome . bathroom adequate need , toilet little low double head shower amazing . would definately recommend westin leisure break - location excellent sight shop New York offer . 
 great stay Times Square 	 Location excellent , right heart Times Square . accomodation come expect quality Starwood hotel . stay package deal stay two night , get third night free . great time . also , staff pleasant helpful stay . 
 enjoy back 	 love location wonderful service nice room . stay last four trip New York continue stay next visit . 
 heavenly stay busy city 	 opinion westin new york times square locate heart city . perfect location capture essence city within walk distance . once enter hotel , noise city go surround serenity . nothing top heavenly bed ! sleep like baby first time many countless nyc visit , feel like miss anything stay long bed morning probably rare situtation city vibrant . I enjoy stay would always come back . also try hotel part starwood program ny prefer one good . until next time , keep great standard : ) 
 Perfect Location New York City 	 get amazing rate Hotwire two day include Thanksgiving . hotel perfect location New York City . locate 8th Avenue 42nd Street , directly across Port Authority Bus Terminal . hotel entrance 42nd 43rd street make convenient . Westin step away cute restaurant 8th 9th avenue , well touristy dining option , attraction , theater street 40 , well Times Square . hotel attach entertainment complex call E - Walk include Chevy 's , Starbucks , Regal Cinemas . hotel lobby second floor , safe separate activity people street level . Macy 's parade , people stop get onto side street , hotel guest could easily make way 43rd Street watch parade 7th Avenue . view terrific ! hotel provide we list attraction Broadway show open closed holiday , well parade map . hotel super modern 45 story glass tower . try stay corner room , possible , great view city . 
 Great Location Safe Clean Hotel 	 take train arrive NYC 11:00 a.m. want go shop afraid would able check early . problem ! ! ! gentleman check - in friendly not hassle we bit early ! let we check noon go spend money big apple ! 
 great room terrific location 	 room comfortable large space comparable hotel . room quiet clean . 
 JEWEL NYC LOCATION EXCELLENCE SERVICE 	 Manhattan property ideally situate visitor New York City reason . short walk theatre , fine restaurant , Fifth Avenue Madison Avenue shopping , Central Park walk short cab ride museum attraction NYC . pleasure stay property multiple time consistently appreciate wonderful staff professional hotel go way polite succeed meet guest expectation . request staff tall order possible achieve . impressed General Manager often stand lobby greet guest watch first hand guest care make sure guest happy moment enter hotel . heavenly bed truly & quot ; heavenly & quot ; bathroom amenity quite nice . every employee make sure wish good day treat guest respect . hotel unique though many room , manageable guest feel warm cozy rather give cold impersonal feeling large hotel . wonderful able leave Broadway show able fight cab simply walk short distance hotel . though location outstanding , hotel even compliment location . 
 Great Hotel 	 come NYC Thanksgiving every year stay Westin . 's great hotel . room nice , hotel quiet great location . thing miss room mirror desk . 
 stay ! 	 moment walk Westin Times Square , greet friendly manner make feel like guest hotel . everyone come contact friendly helpful . room wonderful ! one side overlook street side could see Hudson . nice . room comfy cozy . one night wear walk do stay order room service . sat eat look view . nice . 
 wonderful Experience 	 Westin perfect New York getaway . get great rate , amazing corner room view . reception , Janice incredibly friendly , professional make sure feather free room make . location great - connect indoor complex include large movie theater , Starbucks , Chevy 's Restaurant , steakhouse bar hotel . hotel also contain fitness center spa . room comfortable size NYC , bed comfortable . altogether , fantastic stay ! 
 fantastic room - Outstanding service 	 want within walk distance almost everything , Westin Times Square good place stay . come Columbus Day week end every year enjoy walk Times Square , Rockefeller Center , even Cenrtal Park . mention restaurant theater . always warmly greet . like stay upper floor always get room fantastic view . bed comfy room comfortable . ' ve ask suggestion eat find location , not feel like inconvience . disappointment Shula 's closed . 
 NY Westin overnight destination ! 	 find Westin bid Priceline . since , stay hotel ! Westin provide upscale amenity room decor , , importantly family , service employee -- George , bellman Robin reservation . also , location phenomenal ! within two block theatre ! Westin ... simply , BEST ! ! 
 good experience ever ! 	 first trip New York stay two different hotel . switch Westin half way make sure amazing memorable experience we ! starwood prefer guest room upgrade spa room massage chair beautiful view . hotel close everything two minute walk Times Square . restaurant locate hotel across street ( even movie theater access hotel ) . hotel beautiful room , love Westin ! 
 accommodation nice although expensive used average cost NYC . 	 clean , comfortable room . excellent front desk staff . Great Times Square location . great conference room area . able take advantage Westin Promotion buy two night get one night free great discount . 
 everything excellent expect . 	 service great every level . room clean , smell good , clean every time return . Access Times Square Broadway , perfect . good service Shula 's restaurant ... 
 Jun 16 2009 	 good seem 	 second visit New York past 8 month stay 3 hotel total city ( luxury/ 5 star hotel ) . Westin , though may attractive new decor class design plus good location , service one poor 5 star ever stay . first start poor check - in experience . arrive husband son past midnight ( flight delay due bad weather ) . tired , check - in room ' not ready ' . room door leave ajar enter push open door , room total darkness foul smell ( husband brave enough walk find switch light room immediately ) . quickly run ask change room . also assure get exec floor room , 24 hour internet service club room - get club floor lounge later online flight check , tell clean lady loungehas already close 10 pm . , guess ? ! pay $ 14.95 / day get internet service room ( much exec club floor benefit ) . next , breakfast lounge poor spread choice warm food ( click website promotion link day prior arrival upgrade exec floor room benefit usd40 - think good food service experience similar hotel ) . long dramatic night day , look forward good food , get crowded room , find variety limit . follow series poor service business center collect parcel order Amazon ( guy sit center unhappy - like owe big time . guess guest ? ? really do not feel like one ) . , check , housekeeping come ask time would leave hotel ! finale , bell - boy ask tip bring luggage store , saying & quot ; will not later collect stuff & quot ; ( think give tip pick luggage later ) make feel guilty do not pay tip ( ! later course ) . nightmare ! say early , room give face ugly roof top another building ? ? especially compare service offer New York Palace day stay Westin . Heaven Hell experience . 
 Jun 15 2009 	 Lousy Service 	 stay 6 family member 2 day Westin , Times Square , New York May 2009 . room comfortable par consider ' special privilege ' supposedly give Gold Preferred Guest . one room bathroom door refuse lock ! major problem family member roam around - much privacy ! moreover , room seem use previously day be not ready arrive . bed be not make , trash around toilet mess . probably turnover time may minimal , rectified , should not problem , right ? bring notice staff , wait 2 hour huddle room one turn . repeat call , tell room ready service go check , find still mess - one come room ! 3 call wait 2 hour , leave sightseeing . upon return , 4 hour later , thankfully room good new bathroom door fine ( thank god ! ) . another problem complimentary coffee , sugar etc room replenish next day . time , pretty low expectation not bring notice staff . I fussy generally family use large chunk Preferred Guest point book hotel prime location , expect much well . room basic comfort service truly lousy ! location obviously big advantage - give high look upon Times Square . want experience feeling , go give Westin try . look Value Money , could probably give miss ! 
 Jun 15 2009 	 Excellent Hotel 	 first trip NYC Westin make stay outstanding . hotel one block away Times Square front hotel sit 8th Ave . home plethora restuarant activity . room , outstanding . like mention , first trip NYC attest room size comparison Manhattan hotel . we , room comfortable size . feel need mention Westin Executive Club level room , room may large level . bed comfortable television large . iMac room essentially pointless . pay internet connectivity never even move mouse . bathroom .... different . wife think great . large size . however , least , little counter space shower poorly design . 6 ' 3 & quot ; , enough room extend elbow without hit double shower head towel rake . though , wife , perfect size love double shower . the negative comment say hotel regard staff . Executive Club level room , enjoy complimentary breakfast Executive Lounge access fitness center . however , staff Executive Lounge pleasant seem quite mad world . statement include staff though . several time ask direction restuarant recommendation front desk bellhop staff provide excellent information . overall , quite enjoyable experience . hotel excel several area look return next trip . 
 Jun 11 2009 	 Great Location small room 	 hotel right center time square . great location . room however bit small price , average size hotel Manhattan area . the bed one comfortable one use before . the onsite bar bit small get crowded time , convenient looking get quick drink . the decor ambience contemporary eye - pleasing . 
 Jun 11 2009 	 clean friendly times square noise 	 stay second time year pleasantly surprised time . hotel everything would expect new well maintain Westin . except St. Regis , room Westin far superior starwood property NYC area ( W Hotels , Sheraton , etc ) . hotel get mature crowd abuse party goer like W. starwood Gold member high ask corner room , great upgrade even great view . please keep mind times square aka & quot ; tourist trap & quot ; prepare deal lot noise , high floor less noise deal . great access subway - nqrw123aces train within 1 block ! 
 Jun 8 2009 	 okay - little disappointing 	 read many positive review , decide book room one night . consider location , proximity Port Authority Westin hotel , really think hotel go great . deluxe city view okay . bathroom good part awesome double shower . room service fine . complaint . front desk staff not seem familiar area give suggestion place eat . find annoying consider right Times Square . come back hotel . guess high expectation Boston Westin beautiful nice part city . hotel location great going show , , book somewhere else away stinky hot dog stand . 
 Jun 5 2009 	 great location 	 return anniversary stay Westin say great hotel perfectly locate tourist wants see site . Fifth Avenue , central park Grand central station ( name site street ) within walking distance . use subway walk around time day night feel really safe . the staff always happy help question . one thing would recommend though use mini bar price something else ! always get ` ` stuff '' numerous stall Times square yes wife say 's tight monie favour take look price first judge . overall hotel would go back would recommend good friend . 
 may 27 2009 	 great place stay New York 	 stay Westin Memorial Day weekend . wonderful trip . hotel room large hotel stay viste NYC . staff wonderful , helpful need , extremely accomodating . location perfect going theatre , grab wondeful breakfast morning local shop , sightseeing want . can not wait go back ! ! ! 
 May 26 2009 	 Best Hotel Times Square 	 NY quick weekend get - a - way , check 5/16 depart 5/17 . although check - in time till 3 pm , able check soon arrive 1 pm . staff friendly give great suggestion entertainment since show not start till evening . hotel room ny small queen size bedroom comfortable amenity love , include Apple ihome clock radio unit list iPod . although short time , would definitely stay Westin next visit . 
 May 25 2009 	 say wow 	 okay truth could never afford room 1day stay charity raffle $ 250 room list $ 1500 / night . set Executive suite amenity . room 2 queen bed $ 2500 bed ( bed really firm though ) , apple computer , large flat screen tv , slate stone bathroom 2 shower head , view Time Square . downside park 1block street 24hr parking , cold outside could feel wind break thru window noise Timesquare , charge use excercise room extra internet access incl WIFI . 
 May 25 2009 	 memorable memorial weekend kid Westin Times Square 	 hotel locate one busy section city corner 43rd 8th Avenue . check - in easy ( escalator ) take 5 minute . get upgrade 45th floor view Hudson & amp ; NJ . reserve double since 2 kid we . room clean comfortable . flat screen tv , since not business not look internet connection . room good size NYC big enough 4 we . heavenly bed indicative Westin . bathroom large expect NYC . modernly decorate large bathtub , pocket door double shower head . water pressure bit weak , bathroom CLEAN , mold shower curtain , bathtub , tile sink stray hair . complaint toilet flush really , really loud . not use room service restaurant hotel . Starbucks ( 44th ) cafe Europa next door coffee morning . need pay $ 8 cup coffee $ 4 bagel . there be construction nearby since 45th floor not bother noise . awaken drunk man get elevator first night get back since kid wake 6 am watch cartoon . checked charge 6 can beer . move around since want room milk fridge kid . remove charge tell hotel offer complementary fridge minibar sensor . drink move 's automatically charge . pleasant without attitude . the hotel good location . lot restaurant grocery store one block away 9th ave . walk distance central park ( mile , 15 block ) . area change alot since live 13 year ago Times square alot safe gentrified . hooker x - rate shop . feel safe walk around even small kid . one note skip Waybest Diner 9th avenue way bad diner ' ve try Nick 's 50th & amp ; 51st 9th Ave . good greek restaurant . 
 may 24 2009 	 Fabulous Place stay New York City ! 	 friend need girl get - away weekend always love go New York City . Westin , locate corner 43rd 8th super great location . 's close Times Square , subway , Grey Line Tours , course important thing , shopping ! ! ! ! ! view 20th floor awesome - Hudson River , 8th avenue , lot . room beautiful entire hotel , comfortable setting , hear absolutely noise hall room beside we . staff could not gracious always helpful information . hotel recently add boarding pass print free near business center appreciate . although not time use amenity , ' m sure excellent well . would definitely stay , recommend anyone . 
 May 23 2009 	 Construction Everywhere - oh Noise noise noise 	 Booked Westin Times Square strength Westin name . hotel nice , impersonal . double club room 14th floor . room small expected charge internet bit much . room exactly budget price . pay extra club room get I - Mac computer - pay get online . big issue however room door face inner courtyard hotel - seem used meeting place business . every morning stay 7:00 noisy room -as least 150 people mill room clanging plate , cup etc ... chat . annoying say least . ask quiet room dismay hear chaos first thing morning . also , throughout night lot noise nearby construction go - New York truly city never sleep - least 's construction crew ! , hotel nice - really worth price pay . stay many hotel far superior much well price - next time , will Affinia Shelburne Dumont , Lucerne blakely - personal touch make feel special . on upside door man gentleman courtesy/ security desk quite personable helpful . 
 may 22 2009 	 great hotel 	 Westin Times Square great place stay fun weekend NYC . easy walk Broadway show see since weather beautiful , nice walk south end Central Park . thankfully couple block Times Square quite crowded . room spacious , trendy & amp ; pretty good view . hotel bar chill service excellent . highly recommend ( great value catch Priceline ) . 
 May 20 2009 	 really enjoy Westin 	 husband stay Westin 1 night parent town visit . book high floor room view exactly get . great view could see 42nd street Times Square . room clean . tv little bit small , furnishing nice . other note , slide bathroom door bit weird . check - in smooth staff friendly . think lobby really nice . Shula 's . eat location , city really enjoy food . want check bar close get back hotel gallivanting around town . would definitely stay . location great ! 
 May 19 2009 	 never disappoint ! 	 back second stay . incredible location . nice view Hudson River ( high floor ) . room big enough NewYork standard . staff welcome . complaint = little hot room / internet free consider price room . plan visit ! 
 May 19 2009 	 room smell . 	 stay one night , find staff unattentive , carpet room dirty toilet make harsh sound flush . good Stuff - get discount parking , shower bed amazing . location good .. 
 May 17 2009 	 like stay college dorm 	 big hotel like will get lot mixed review . be use stay LaQuinta - place fine . be use stay something well , will wish have go somewhere else . my normal standby hotel mid - town sell Westin two block suppose go meeting . , thought would try - turn bad idea . like large hotel mid - town Westin like college dorm . room tiny , ceiling low , everything seem wear cheap . hotel & quot ; modern & quot ; look show sign wear give huge number guest churn revolve door day . when checked not type room would reserve , downgrade without downgrade price . ask have low rate , . however , get final bill would make change one night . call happy change night . not hard get do , pain . the Westin bed quite comfortable floor quiet . maid nice thorough . however , could work . bathroom small polished aluminum stainless steel sink look like straight prison . shower small terribly weak water pressure . there plenty clean towel toilet paper seem cheap . the closet full length mirror door look straight 1980 . over - price wifi internet slow connection speed . the bad part hotel premium price sub - par hotel . if be go mid - town , well Westin . 
